Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
326,16870342,"CHEN Xiang","2026-09-18 05:55:03",2713.7,2,intoxicatinglips
327,16790432,"Field General","2026-09-18 10:21:28",2713.4,2,kevinarvai
328,16892791,trinitynusca31,"2026-09-18 00:51:53",2713.2,2,trinitynusca31
329,16742139,ALLAI,"2026-09-17 00:52:49",2712.6,2,glorysing
330,16654710,"Ray Brothers","2026-09-18 08:19:55",2711.1,2,"madhurjyaray,vibekodr"
331,16753567,wangkxu,"2026-09-17 14:43:10",2710.4,2,davics
332,16887476,"Memory Engineer","2026-09-18 04:11:47",2710.3,2,salazarslytherin
333,16885561,goodpjw2008,"2026-09-18 08:26:11",2710.2,2,goodpjw2008
334,16864113,YYC3,"2026-09-18 05:51:25",2710.2,2,icongovo
335,16884417,"malcolm tan","2026-09-17 10:26:29",2710.2,2,malcolmtan
336,16883863,qhapaq49,"2026-09-18 08:26:07",2710.1,2,qhapaq49
337,16654158,Hack2Publish,"2026-09-18 05:36:58",2709.6,2,"esfersami50,foysalemonshanto,hosen42,rokaiyasomapti"
338,16777134,Tom&Jerry,"2026-09-17 09:49:08",2709.0,2,tomjerry101
339,16633226,test_money,"2026-09-18 00:08:43",2708.9,2,michaelsemenoff
340,16889296,"Takauchi Suguru","2026-09-18 06:35:01",2708.6,2,gurusut
341,16805952,hatakazu93,"2026-09-18 01:01:59",2708.6,2,hatakazu93
342,16670524,"Nat Bel ML Fun","2026-09-18 07:40:48",2707.7,2,natbel4ml
343,16707144,Kirderf,"2026-09-17 19:08:37",2707.7,2,kirderf
344,16759632,"Rifqi Haikal","2026-09-17 22:30:28",2707.3,2,rifqihaikal
345,16879127,lihaoruolhr,"2026-09-17 14:03:14",2706.5,2,lihaoruolhr
346,16918941,"E-Max AI","2026-09-18 07:59:08",2706.5,2,royalacecat
347,16743033,Nagahama,"2026-09-18 08:09:02",2705.8,2,kazukinagahama
348,16806141,rode1234,"2026-09-18 01:01:52",2705.4,2,rode1234
349,16722705,我的AI是豆包,"2026-09-17 18:02:48",2705.0,2,"carrotliang,haoxuanjng,kaoqiangzhang,rainhuang0220"
350,16851343,"Ritwika Kancharla","2026-09-17 20:09:20",2704.9,2,ritwikakancharla
351,16624893,"GURU Prasaatha S","2026-09-18 04:47:52",2704.7,2,guruprasaathas111
352,16858087,"Mohd Aasim Ansari","2026-09-18 10:24:32",2704.0,2,aasim2003
353,16656011,"Jiashun Tan","2026-09-18 01:51:18",2703.9,2,jiashuntan
354,16775803,Robson,"2026-09-17 03:11:36",2703.9,2,robsonsan
355,16653982,"Arul Prasad S P","2026-09-18 07:22:52",2703.4,2,arulprasadsp
356,16765668,shun_johnny,"2026-09-17 12:56:53",2702.2,2,shunjohnny
357,16708315,beeyan,"2026-09-17 22:55:17",2701.9,2,beeyan0821
358,16659295,snaykey,"2026-09-18 08:49:41",2701.5,2,snaykey
359,16792410,"Taewoong Kim","2026-09-18 04:55:59",2701.3,2,aleaiest
360,16847222,charmq,"2026-09-18 07:30:26",2701.2,2,charmq
361,16655610,GPTatoes,"2026-09-18 05:03:42",2698.9,2,"angran,kaixuanosmas"
362,16652710,Pilea55,"2026-09-18 02:42:18",2698.6,2,ryutogrrr
363,16786517,"Kagdew Valley_HeNU","2026-09-18 02:57:42",2698.5,2,"hongtongyi,hoshiiabc,lizhe125,ypeng1234"
364,16796370,MioValentine,"2026-09-18 07:15:00",2698.1,2,yuyizhu
365,16671412,Xman,"2026-09-18 08:37:02",2697.9,2,xuanzhang001
366,16727171,yfy,"2026-09-18 04:48:51",2697.3,2,qwidndbdjss
367,16761593,Azathoth,"2026-09-18 08:09:34",2695.5,2,stsaasts
368,16661665,"Leonardo Viola10","2026-09-18 09:07:04",2693.5,2,leonardoviola10
369,16843315,Talvenn,"2026-09-18 07:19:09",2693.2,2,talvenn
370,16888794,NonCaffeine,"2026-09-17 01:32:40",2693.0,2,noncaffeine
371,16732126,iwashi,"2026-09-17 16:04:14",2692.7,2,iwashi
372,16748511,HarshPandey-yt-auto,"2026-09-18 03:40:50",2692.1,2,harshpandeyytauto
373,16751140,onick_man,"2026-09-17 22:23:34",2691.8,2,ftakahas
374,16903770,UYHHHHYu,"2026-09-18 10:38:54",2691.3,2,yhhhhyu
375,16632558,RUI,"2026-09-18 10:36:43",2690.3,2,zaiwubian
376,16655277,GUAM,"2026-09-18 00:04:12",2690.3,2,"analyticaobscura,jeongminlee92,kmmmvs,wnmgrn"
377,16786102,"Anay Garodia","2026-09-18 05:42:49",2689.9,2,anaygarodia
378,16790091,ChengxuGu,"2026-09-16 16:09:53",2689.6,2,chengxugu
379,16710140,Lynxx,"2026-09-18 06:48:21",2689.2,2,lynnsakurai
380,16671361,"Hangyu Yu","2026-09-18 04:16:44",2688.3,2,"cqupthangyuyu,wxgisspider"
381,16866933,tech-Mira,"2026-09-17 08:47:10",2687.3,2,itsukiito
382,16863551,"Fady Mohammed","2026-09-17 20:13:40",2687.3,2,fadymagdy
383,16860907,kuengo,"2026-09-18 05:36:51",2686.4,2,"kuengo,ruoguxu"
384,16742369,"Ömer Faruk Yüce","2026-09-18 08:08:06",2686.2,2,merfarukyce
385,16823981,"mou mou","2026-09-18 01:08:06",2686.0,2,moumou6322
386,16656432,"CornHub Premium","2026-09-18 02:16:16",2686.0,2,nihilisticneuralnet
387,16679393,"Anvith Pothula","2026-09-17 21:26:50",2685.7,2,anvithpothula
388,16723620,3정훈,"2026-09-11 10:44:14",2685.6,2,az05192000gmailcom
389,16643693,"Kerem çelik","2026-09-17 00:00:33",2685.4,2,keremelik
390,16642570,"Mathurin Ache","2026-09-18 06:09:31",2685.1,2,mathurinache
391,16885430,zoujustkidding,"2026-09-18 08:42:04",2684.9,2,chenxianshen123
392,16796937,Alan,"2026-09-18 00:27:02",2684.5,2,amunsentom
393,16811920,"MINGXI LIU","2026-09-18 04:59:30",2684.4,2,wang5630900
394,16731275,carbonapi,"2026-09-18 02:08:05",2684.2,2,nonempty
395,16744837,JuliaGastellu,"2026-09-17 20:27:59",2683.5,2,juliagastellu
396,16809820,"Pramit Das","2026-09-17 15:04:21",2683.0,2,pramitdas
397,16644690,Dubnium,"2026-09-18 03:08:40",2682.7,2,ahmetyasin1
398,16717114,uninhibited-scholar,"2026-09-18 01:51:12",2682.6,2,uninhibitedscholar
399,16745995,"Guido Tapia","2026-09-17 22:40:42",2682.3,2,guidotapia
400,16755328,"yang zhang","2026-09-17 14:47:32",2681.7,2,zhang1221ai
401,16840212,anngle,"2026-09-18 01:45:55",2681.7,2,anngle
402,16624339,"Дворкин Евгений Владимирович","2026-09-17 20:13:52",2681.4,2,evgendvorkin
403,16636079,"Pawan Rama Mali","2026-09-18 03:21:20",2680.8,2,pawanmali
404,16716335,JamesJJJJJ,"2026-09-17 15:33:47",2680.8,2,jamesjjjjj
405,16655789,"wen chong yu","2026-09-17 18:10:57",2680.3,2,wenchongyu
406,16806023,"Eesh saxena","2026-09-18 09:08:33",2680.3,2,eeshsaxena
407,16728492,ほのぼの牧場,"2026-09-17 22:33:41",2679.9,2,masatoshitaniguchi
408,16870621,BobtheBot369,"2026-09-18 02:26:07",2679.5,2,bobthebot369
409,16673013,TTT,"2026-09-18 06:21:16",2678.1,2,tadahiroasami
410,16724801,Noir,"2026-09-18 02:21:49",2677.8,2,nuitnoir
411,16658343,aisamhottman,"2026-09-17 23:09:18",2677.0,2,heuingttiang
412,16798172,"Dmytro Maliarenko","2026-09-17 13:42:43",2676.5,2,arxitekton
413,16709101,"Djaafar Lecheheb DL","2026-09-18 00:11:23",2676.2,2,djaafarlechehebdl
414,16796238,"Zhongyi Dai","2026-09-18 06:03:19",2676.0,2,zhongyidai
415,16741500,weichy7,"2026-09-18 07:05:30",2675.7,2,weichy7
416,16775378,TK256,"2026-09-18 00:28:56",2675.7,2,tk256ailab
417,16623974,Canon,"2026-09-18 01:54:00",2675.0,2,sotakurihara1
418,16872754,kitano0104,"2026-09-18 07:00:19",2675.0,2,"kitano0104,ryyymy"
419,16635663,"Pascal Pfeiffer","2026-09-18 08:13:27",2674.5,2,ilu000
420,16808396,Dr_F,"2026-09-18 01:27:08",2673.4,2,algebraictopology
421,16671588,Keisuke,"2026-09-18 03:46:32",2673.0,2,keisukeueda
422,16843904,wadia,"2026-09-18 00:13:15",2672.3,2,yeshawang
423,16905426,futabato,"2026-09-17 17:13:01",2672.0,2,futabato
424,16781279,zhyphirus,"2026-09-16 11:08:51",2671.1,2,zhyphirus
425,16675671,Marlubie,"2026-09-18 07:37:00",2671.0,2,kchuang
426,16634312,"Linh Le","2026-09-18 04:36:27",2670.3,2,linhlethuy
427,16882022,URAD,"2026-09-16 15:01:43",2669.8,2,uradkr
428,16794536,HirokiTaniai,"2026-09-17 15:56:27",2669.6,2,nyokinyoki
429,16846677,涵哥,"2026-09-18 07:06:43",2669.6,2,jinfanhahaha1
430,16748476,sam_the_rice_cake,"2026-09-18 06:04:38",2669.3,2,"hash548,wliilamsam"
431,16677938,"Hajime Tamura","2026-09-18 00:18:43",2668.6,2,thajime
432,16732055,DASH村,"2026-09-18 07:16:59",2668.3,2,sobameshi
433,16661558,안녕하세요이세입니다잘부탁드립니다,"2026-09-18 04:12:02",2667.9,2,"moonswalk,municef1"
434,16659555,"Joseph Adamski","2026-09-18 10:48:53",2667.2,2,josephadamski91
435,16677518,"Khor Yin Loon","2026-09-18 04:00:35",2666.9,2,khoryinloon
436,16768100,Nathael,"2026-09-18 10:35:56",2666.0,2,nathaeldias
437,16890988,"Aleksandrov Andrey Alekseevich","2026-09-18 09:29:53",2665.6,2,abbeleve
438,16671376,Lebxgue.,"2026-09-18 09:17:37",2665.5,2,yukieja
439,16860811,XiaoXiaoJ,"2026-09-17 19:38:39",2664.4,2,xiaoxiaoj
440,16707990,Snorlax,"2026-09-18 07:59:55",2664.4,2,pku1400010735
441,16811036,"farmin time","2026-09-17 17:00:01",2664.4,2,jaydenszeto123
442,16890118,chiikavyshy,"2026-09-18 07:41:28",2662.9,2,"marynaborovska,yuriygreben"
443,16746395,Levin,"2026-09-18 08:48:51",2662.8,2,"sophiexs,zhengliwen"
444,16717289,JackChenghao,"2026-09-18 00:57:43",2661.9,2,jackchenghao
445,16623635,HiroyukiSasaki,"2026-09-18 01:29:19",2660.6,2,hiroyukisasaki815
446,16709930,llRX,"2026-09-18 07:45:35",2660.6,2,"bankkobe,leojeel,ruikaihong"
447,16657277,"Dude and Destroy","2026-09-18 03:31:46",2660.1,2,raymondbrookman
448,16692845,"Yassine Ben Zekri","2026-09-17 22:01:38",2658.8,2,yassinebenzekri
449,16778656,Aacceeo,"2026-09-18 07:47:54",2658.4,2,aacceeo
450,16658895,kunihiro,"2026-09-17 16:57:05",2657.5,2,kunihiro
451,16832185,"MILANA STARR","2026-09-18 06:51:22",2656.5,2,andrewchist
452,16806195,unreal,"2026-09-18 01:18:25",2655.6,2,gauravgs1007
453,16777710,"Clement Lau","2026-09-17 16:18:28",2655.0,2,clementlau
454,16881336,hanlei,"2026-09-18 01:17:21",2654.8,2,hanleileo
455,16695685,"kwon yong deuk","2026-09-17 14:31:14",2654.7,2,kwonyongdeuk
456,16817750,"Baiqing Wang","2026-09-18 08:46:19",2653.6,2,wangbqbqbq
457,16622454,automatylicza,"2026-09-18 08:28:17",2653.4,2,automatylicza
458,16765233,Shun,"2026-09-17 00:03:39",2653.4,2,shunchan0677
459,16746025,Hamachi,"2026-09-17 20:58:36",2651.9,2,hamatz
460,16709176,Efnutrrionpy,"2026-09-16 02:56:43",2650.7,2,efnutrrionpy
461,16652630,stars_w,"2026-09-18 06:57:00",2649.9,2,starsw
462,16899300,"Yassine Chritt","2026-09-17 06:31:14",2649.6,2,yassinechritt
463,16720056,"Heads or Tails","2026-09-17 19:39:29",2648.9,2,headsortails
464,16653093,"willam wu","2026-09-17 11:01:37",2648.5,2,biaaib
465,16659730,"Zhang Yingluo","2026-09-18 02:46:03",2648.4,2,zhangyingluo
466,16621628,pupen_o,"2026-09-15 21:59:06",2648.3,2,pupeno
467,16693050,Shoko,"2026-09-18 06:32:55",2647.7,2,abreyton
468,16743858,kawauso9n,"2026-09-16 22:06:21",2647.3,2,kawauso9n
469,16665134,edteoh,"2026-09-18 06:45:48",2647.1,2,edteoh
470,16663632,Seho.Connect,"2026-09-18 09:21:16",2646.7,2,sehoconnect
471,16779519,"Xiangsong Tian","2026-09-17 22:02:54",2646.7,2,xiangsongtian25
472,16749071,snc5656,"2026-09-18 10:34:06",2645.1,2,jamm1412
473,16743852,"Giovanni Giorgio","2026-09-17 17:09:13",2644.6,2,"alexandermlad,erikpymay"
474,16790765,Aristotle.Chen,"2026-09-18 03:06:01",2644.4,2,aristotlechen
475,16858228,doubao,"2026-09-16 07:08:13",2644.2,2,"erhankangyan,yuanlili123321"
476,16664239,VK_Kaggriculture..StartCompet,"2026-09-17 17:40:55",2642.6,2,venkatkumar001
477,16875968,"Dias Bakhtiyarov","2026-09-16 19:41:15",2642.6,2,diasbakhtiyarov
478,16838538,"rz cao","2026-09-18 10:59:38",2642.6,2,caoruizhe
479,16704247,WeAreFarmers,"2026-09-17 18:17:14",2642.4,2,gbmorris1
480,16897094,Ryota-Di,"2026-09-18 03:33:51",2642.3,2,ryota6230
481,16894110,寒月千逸,"2026-09-18 03:41:21",2639.6,2,"hanyueqianyi,leeyang1,sakurahg"
482,16908425,"Tagir Eminov","2026-09-18 09:54:58",2639.0,2,tagireminov
483,16797699,"Dylan Moraes","2026-09-17 07:24:13",2638.9,2,dylanmoraes
484,16903912,樱花冷月,"2026-09-18 06:28:43",2638.3,2,yinghualengyue
485,16859157,"David Mensah-Gbekor","2026-09-17 22:03:56",2637.2,2,ravdave
486,16750268,"Harris Bashir","2026-09-17 12:04:54",2636.3,2,harrisbashir
487,16640472,"Vsevolod Rakita","2026-09-17 07:45:17",2635.7,2,vsevolodrakita
488,16671738,Exposed,"2026-09-18 09:18:10",2634.6,2,erickeller2
489,16848622,"KUO JEN WEI","2026-09-18 06:49:47",2634.5,2,"kuojenwei,kuyiting"
490,16633340,"Tim Zagrebelny","2026-09-18 07:49:42",2634.1,2,timzagrebelny
491,16659961,faahh,"2026-09-18 08:29:22",2633.8,2,shivam98saini
492,16702691,"Zengyi Mei","2026-09-18 10:38:21",2632.7,2,sfkmzy
493,16872275,"Maciek Kiryla","2026-09-17 07:55:48",2631.9,2,doktorkelp
494,16655654,Cacinie,"2026-09-17 15:36:29",2630.5,2,cacinie
495,16732714,Mforg,"2026-09-17 17:11:17",2630.3,2,mforg74911
496,16853849,emreaydin,"2026-09-18 04:28:06",2629.9,2,aydinemre
497,16635340,"zhuo wamg","2026-09-17 16:51:00",2629.9,2,zhuowamg
498,16886627,caintly,"2026-09-18 00:52:54",2629.7,2,eyesad
499,16906651,Izumi_LP,"2026-09-17 03:25:34",2629.5,2,amememe
500,16702975,RicardoLópez,"2026-09-17 21:11:12",2629.4,2,richi2489
501,16644565,Suda,"2026-09-16 22:55:52",2629.3,2,"chaneyma,deryawang"
502,16804022,monsaraida,"2026-09-17 13:02:37",2628.8,2,monsaraida
503,16695046,"Farmers Is All You Need","2026-09-18 08:16:52",2628.6,2,"aurax7,coolinlai,davidsarrat,pseree,zongzishuang"
504,16749079,mraz1006,"2026-09-17 16:34:26",2628.0,2,mraz1006
505,16695283,"Mark Baushenko","2026-09-18 09:42:32",2626.9,2,e0xextazy
506,16777359,"Dmitriy Ulybin","2026-09-18 05:05:49",2626.7,2,dmitriyulybin
507,16782203,"rui xiong","2026-09-17 17:09:00",2626.5,2,xiongruihumingyu
508,16803448,jiatu.l,"2026-09-17 21:35:56",2626.3,2,jiatul
509,16790660,suk1yak1,"2026-09-17 12:54:24",2626.2,2,suk1yak1
510,16731803,JYShane,"2026-09-18 06:48:08",2625.9,2,jyshane
511,16726545,whm8016,"2026-09-18 03:52:31",2625.8,2,whm8016
512,16712121,"Hai Dang","2026-09-16 17:11:25",2624.6,2,haidang2405
513,16757809,dasfds,"2026-09-17 11:14:35",2624.5,2,dasfds
514,16756764,"Alperen Aydın","2026-09-17 14:34:10",2623.4,2,alperen5252525
515,16738503,dddmd,"2026-09-17 23:59:54",2623.1,2,dddmdd
516,16641077,lucaskna,"2026-09-17 23:30:57",2622.9,2,lucaskna
517,16663264,Adarsh,"2026-09-18 05:50:11",2622.8,2,madarshbb
518,16793895,"Moh Notif","2026-09-18 07:29:04",2621.1,2,mohnotif
519,16864870,JR,"2026-09-17 16:33:06",2620.5,2,jurijsruko
520,16854869,Ibar-Aki,"2026-09-17 16:11:49",2619.8,2,akicolor
521,16632291,"alex chilton","2026-09-17 05:28:31",2619.6,2,alexchilton
522,16653068,"Shuichi Fushimi","2026-09-15 11:47:34",2618.5,2,shuichifushimi
523,16844004,"Takahiro Saito","2026-09-18 05:26:07",2618.2,2,takahiro3110
524,16838589,iCO,"2026-09-17 18:54:30",2618.0,2,takashimaeda
525,16693534,HireMe,"2026-09-18 10:12:57",2616.6,2,junta1104
526,16623616,nasubiman,"2026-09-17 14:54:31",2615.4,2,yousukenakamura
527,16730334,"Have a nice trip in USST","2026-09-18 04:33:22",2615.4,2,"eugeneyeung,grace7523,tuskig,wzh20050212"
528,16732156,"Ца-ри-ца по-лей, ку-ку-ру-за!","2026-09-17 09:07:09",2614.7,2,samvelkoch
529,16673336,honjousetuna,"2026-09-16 12:45:25",2613.3,2,honjousetuna
530,16849125,"OBSTACLE DEVELOPER","2026-09-18 09:26:08",2612.1,2,obstacledeveloper
531,16875659,あかつき,"2026-09-17 21:02:37",2611.9,2,akatuki25
532,16669926,Jince,"2026-09-17 12:51:18",2610.3,2,jincesaju
533,16863350,"Horatio Eversfield","2026-09-17 18:58:17",2610.2,2,horatioeversfield
534,16834038,"Akio Furutsuka","2026-09-17 18:27:22",2609.8,2,akiofurutsuka
535,16667242,"Gleb Tumanov","2026-09-16 02:54:16",2609.4,2,crachton
536,16683755,"Meng Di","2026-09-18 04:41:58",2609.0,2,hughshaoqz
537,16823116,一路向北,"2026-09-18 06:44:10",2608.4,2,chronoscop
538,16713262,"Seyit kaan Gunes","2026-09-16 14:16:13",2607.2,2,seyitkaangunes
539,16797457,Aamod06,"2026-09-17 17:04:37",2607.0,2,aamod06
540,16917982,"Haitao56 ","2026-09-18 08:24:39",2606.9,1,haotao56
541,16880975,"Shenyu Ma","2026-09-17 19:38:58",2606.5,2,shenyuma
542,16756492,satokato,"2026-09-16 11:49:42",2605.8,2,satokato
543,16730323,fufufukakaka,"2026-09-18 01:22:03",2605.8,2,fufufukakaka
544,16848396,ColorGram,"2026-09-17 14:04:22",2604.7,2,colorgram
545,16768236,Baligh,"2026-09-17 11:53:03",2604.5,2,balighmehrez
546,16662910,"shoryakumar mishra","2026-09-18 04:53:56",2604.3,2,shoryakumarmishra
547,16842786,ScotLee08,"2026-09-18 07:06:16",2603.9,2,scotlee08
548,16678534,"Filip Strzałka","2026-09-18 05:03:15",2603.6,2,snufkin77
549,16778178,kyosan,"2026-09-18 02:10:01",2603.4,2,"azizbekxasanov,dilyorbek"
550,16776793,"Guilherme Raiuga","2026-09-18 10:13:53",2603.3,2,guilhermeraiuga
551,16886856,爱上帝的小熊猫,"2026-09-17 08:39:50",2602.7,2,xuefengxie
552,16623449,"Ryo Takaki","2026-09-18 00:06:18",2602.7,2,ryotakaki
553,16635818,F.A.Nina,"2026-09-18 09:42:10",2601.3,2,nina2025
554,16624934,"Haramball forever!","2026-09-17 17:19:52",2600.1,2,envyy23120093
555,16759501,BaconT,"2026-09-17 06:23:28",2599.8,2,bacont
556,16692185,"Xu Suyi","2026-09-17 11:08:37",2598.9,2,xuyuhaosuyi
557,16655423,"Roland Luethy","2026-09-17 17:05:42",2598.6,2,rluethy
558,16843860,LH-and-FPGA,"2026-09-17 23:33:36",2597.5,2,lhandfpga
559,16805244,nari,"2026-09-17 15:05:37",2595.6,2,shoheiyoshinari
560,16791248,"Ioannis Tzachristas","2026-09-16 19:33:15",2594.4,2,"ioannistzachristas,lilishyxf"
561,16674508,"Giulio Ravasio","2026-09-18 09:04:11",2593.5,2,giuliorav
562,16784164,Yaojinming,"2026-09-18 09:17:56",2593.2,2,yjm0905
563,16624040,kumk,"2026-09-17 17:55:55",2593.1,2,kknagoya
564,16779304,"Ari Nakos","2026-09-17 15:21:27",2592.8,2,aristides
565,16731971,s_a_ai_engineer,"2026-09-17 12:03:01",2591.9,2,saaienginner
566,16695567,tera358,"2026-09-17 13:59:02",2591.2,2,tera358
567,16624571,"Baidalin Adilzhan [dsml.kz]","2026-09-17 15:19:18",2591.2,2,"baidalinadilzhan,qasminumber,zelza0"
568,16749466,"The Wolf of Wheat Street","2026-09-16 23:35:18",2591.1,2,"lijuantang19,yuemengzheng01"
569,16778340,NayuNayu,"2026-09-17 15:58:18",2590.6,2,nayunayu1005
570,16848479,nilochan,"2026-09-18 06:57:58",2589.2,2,nilochan
571,16748173,pensukesan,"2026-09-18 10:17:19",2589.0,2,pensukesan
572,16697089,"aghbalou Anass","2026-09-17 11:19:36",2588.3,2,aghbalouanass
573,16832316,"Tatu Helander","2026-09-18 10:22:37",2588.2,2,tatuhelander
574,16621153,"Addison Howard (ineligible)","2026-09-18 08:00:16",2587.3,2,addisonhoward
575,16807108,dongdongunique2,"2026-09-18 08:27:02",2586.3,2,yinzhaoren
576,16640394,"MOHAMMADJAFAR ZAMANI","2026-09-18 08:11:01",2584.3,2,mohammadjafarzamani
577,16690353,b13902103_yuhung94,"2026-09-16 02:20:35",2583.8,2,yuhung94
578,16757727,"Sohshi Nakamura","2026-09-18 09:43:39",2583.4,2,sohshinakamura
579,16716821,めめっち,"2026-09-17 01:51:38",2583.3,2,mechi22
580,16776738,"Kundan Bhaskar","2026-09-17 21:23:42",2583.3,2,kundan007
581,16668736,bhundreds,"2026-09-17 03:10:22",2583.1,2,hundreds1103
582,16668227,Yusuraume,"2026-09-18 04:31:03",2582.5,2,sugitatomohiko
583,16661575,skw1990,"2026-09-17 02:11:51",2582.3,2,skw1990
584,16804859,DevashishSoni123,"2026-09-17 16:11:41",2580.1,2,devashishsoni123
585,16636536,tetsu2131,"2026-09-17 21:02:27",2580.0,2,tetsutani
586,16672315,CemBas,"2026-09-18 02:49:55",2579.3,2,cembas
587,16804768,Chaos,"2026-09-17 17:07:26",2579.0,2,hcfighting
588,16670453,141,"2026-09-17 12:11:17",2578.7,2,"muhammadmustafaxo,siddiqshah"
589,16792109,rogerrogerroger3r,"2026-09-18 10:06:52",2577.5,2,rogerrogerroger3r
590,16734966,kigasudayooo,"2026-09-17 02:23:26",2575.1,2,argon1215
591,16847812,"Superman king","2026-09-18 10:59:06",2574.8,2,supermanking
592,16644303,"kevin zhou","2026-09-17 00:46:12",2574.3,2,kevinzhou66
593,16685982,Snorf,"2026-09-17 20:11:11",2573.7,2,snorfyang
594,16693227,"Aniket Sharma","2026-09-17 13:42:50",2573.5,2,aniketsharma00411
595,16916611,"Taha Hassan","2026-09-17 18:59:38",2573.0,2,syedtahahassan
596,16670210,"Ali Alghaithi","2026-09-17 18:09:56",2572.8,2,alioman
597,16773144,"Mohamed Salah","2026-09-18 04:27:42",2572.6,2,mosalah7
598,16632743,"Krizsó Gergely","2026-09-17 13:21:40",2572.4,2,lucifer19
599,16641524,AkiraIshikawa,"2026-09-18 09:52:48",2572.4,2,akiraishikawa
600,16644808,"Rotation Theory","2026-09-17 03:19:49",2572.3,2,mikhsank
601,16738408,kujitama,"2026-09-17 12:13:20",2572.2,2,tyamujin
602,16668430,"john inan","2026-09-17 16:51:53",2571.8,2,johninan
603,16746317,xingyun_byto,"2026-09-17 05:09:49",2571.1,2,xingyunbyto
604,16747306,"Yasasvi Josyula","2026-09-17 06:36:56",2570.5,2,yasasvijosyula
605,16686483,"the time is wasting","2026-09-17 15:35:38",2569.2,2,leonstew
606,16814417,"Jane Street Farmers","2026-09-17 13:12:57",2569.1,2,"akamasterpiece,gianghiango,paramizodicrominique,phnhnnguyn,sebastiancooper116"
607,16687363,"elegantangel (628700)","2026-09-17 20:45:57",2568.6,2,elegantangel
608,16632423,goh,"2026-09-18 10:48:22",2568.6,2,bungohatayama
609,16849801,tq1d,"2026-09-17 22:13:23",2568.1,2,haya03010
610,16723893,iring58,"2026-09-18 08:40:32",2567.8,2,iring58
611,16669089,YujieXing10,"2026-09-18 06:34:16",2566.9,2,yujiexing10
612,16658554,Pai,"2026-09-16 16:26:20",2566.4,2,rajathrpai
613,16840509,"Iskander Yusupov","2026-09-17 09:35:41",2566.3,2,iskanderyusupov
614,16818313,"haonan zhengh","2026-09-17 03:53:55",2565.4,2,haonanzhengh
615,16848970,massi0411,"2026-09-17 13:38:38",2565.1,2,massi0411
616,16839983,hana87hana,"2026-09-18 05:16:15",2565.0,2,hana87hana
617,16732129,"payne yam","2026-09-17 06:16:08",2564.3,2,payneyam
618,16665746,Chiranjieev,"2026-09-18 09:29:56",2563.8,2,"abhirajhiwale,amitambhore27,himanshu2605"
619,16681100,Chiranjith,"2026-09-17 11:37:34",2563.3,2,chiranjithdharma
620,16690065,JiangWenfeng1,"2026-09-17 02:35:45",2563.2,2,jiangwenfeng1
621,16742183,alessandrozonta,"2026-09-18 08:25:58",2562.3,2,azonta
622,16859757,"Nathan Jacob","2026-09-17 09:51:24",2562.0,2,nathanjacob
623,16761652,"Dhruv #2","2026-09-17 02:32:05",2561.6,2,dhruvrama
624,16709304,"Aleksey SCHUKIN","2026-09-17 06:44:55",2560.9,2,alekseyschukin
625,16914244,Poemcourt,"2026-09-17 11:14:15",2560.3,1,poemcourt
626,16773026,アルモンド,"2026-09-18 05:20:52",2560.3,2,almondman0707
627,16658700,"szlachetny snieg","2026-09-17 13:19:53",2559.2,2,takayukiimoto
628,16697891,KuziJA,"2026-09-17 03:48:49",2558.7,2,kuzija
629,16762926,"Ricky RTG","2026-09-18 06:57:46",2557.7,2,rickyrtg
630,16698294,"John Doe","2026-09-17 06:51:55",2557.5,2,johndoe90843
631,16719563,"GPT-5.6 Sol🏆","2026-09-18 08:46:02",2556.3,2,"ctfxiao,gaoruihua,otherworldly777,wennaliu2007,xgentle"
632,16789745,LoveLetter,"2026-09-18 02:37:03",2556.0,2,arthasmenethil
633,16752250,"Takahiro Katsumata (tkatsuma)","2026-09-18 03:31:53",2555.4,2,alextfkd
634,16673131,"Arfin Mustofa","2026-09-17 01:40:55",2555.3,2,arfinmustofa
635,16740892,"yuki matsumori","2026-09-18 07:17:17",2555.3,2,yukimatsumori
636,16651695,"Abnormal Guys","2026-09-18 05:48:43",2554.9,2,"gwey1025,koushikrudra"
637,16866549,"Roman Nesterov","2026-09-17 12:40:36",2554.9,2,romanest
638,16817518,Dresden,"2026-09-17 08:58:13",2554.2,2,dresdeng
639,16898049,"Alua Аkhmetkali","2026-09-18 10:17:22",2553.3,2,alua01
640,16666977,"Tagir Analyzes","2026-09-18 00:00:09",2553.2,2,tagirkhairutdinov
